file_name,is_blur,blur_value
2PavPuk9wpLYYGjkhUt7g91TEN6-IMG_20230510_153715.jpg,false,1925.6812651075807
2PamitMj82h7IUC9qE3VLHorhXj-IMG_20230510_142530.jpg,false,1214.4908036648221
2PagsYYvDKHAlxkLCVy6EzR2aTn-IMG_20230510_133745.jpg,false,1417.5920981001345
2Pajuck3vEoKJuGq2m0avILdUO2-20230510_135827.jpg,false,103.80789514587565
2Parm0xUHemU4WN3NF7oYX5tR9F-IMG_20230510_150752.jpg,false,1910.8171534565972
2PdbcAYlt6iEa5G0u0UqwRo7SCa-Driver-2023-05-11:14-26-04.jpg,false,487.6271255796541
2Pb6xeVxp7lwszmaVs0kqahSmIs-IMG_20230510_171302.jpg,false,1577.4063194262942
2PazSFCKDUeoEwKsjXPzowNVAr4-IMG_20230510_161145.jpg,false,713.712948601387
2PamSrvVirXQ0wk2AuUROusv1Fl-IMG_20230510_142422.jpg,false,1437.221440720135
2PXxaI4SHa4RLZRyJfLa0TjAEEh-IMG_20230509_142622.jpg,false,2992.454502709165
2PY1tymi6ws3RZ9P8vgWY9SlSA1-IMG_20230509_150133.jpg,false,2452.856114698488
2PXuDxOFdMgoFnSwtEjuLM2o7sg-IMG_20230509_135858.jpg,false,1499.701712743919
2PXykrmWbsbvY5Gr17EhBW27OzP-IMG_20230509_143325.jpg,false,2230.046561688344
2PXtcaAQmD6LJmpZhR9uRJap5t2-IMG_20230509_135314.jpg,false,2071.9614161674185
2PbLwBvjkFBPafSHP10n5ViDqAv-WhatsApp Image 2023-05-10 at 18.22.49 (1).jpeg,true,20.347091596662327
2PY6fl1duLJgkQWw2kwZs5WSVGH-IMG_20230509_153910.jpg,false,1623.9554799244136
2PanRK2cHdW271Cg55pV9wzdbLb-WhatsApp Image 2023-05-09 at 19.06.42 (2).jpeg,false,222.19507121858638
2PYPqaRFi4FR8tHRXsNG0OjJvdv-20230509_181851.jpg,false,1248.5324004454947
2PYJoUDk6XYEU7e0wD9NIVUZfxC-IMG_20230509_172902~2.jpg,false,1798.9008096944444
2PYO4HJTE819PG2vZB9Domo16IG-IMG_20230509_180410~2.jpg,false,2100.7835347609334
2Pa3HxACoWIwVHdpLEzj2Pukx60-Driver-2023-05-10:08-14-30.jpg,false,119.6730478902604
2Pa3FsC39SEvSm63IGVYC4gjK6b-Driver-2023-05-10:08-14-11.jpg,false,172.91282858202447
2PYPCXQKaqo479I7BWwYKn1GGEZ-IMG_20230509_181151.jpg,false,64.20025035413715
2PalaqQGKnW13ACx7UcJSSSy165-IMG-20230510-WA0038.jpg,false,49.64519049936969
2Pa3CdpuDQskeKgzK5G27QXFJaC-Driver-2023-05-10:08-13-49.jpg,false,72.7737374790354
2PdVMoEHnqSh3iqxaAJtnSIX8rp-IMG_20230511_133438.jpg,false,236.38100387906223
2Pa3IvTrzYnlcwiW7KBx5v0nNed-Driver-2023-05-10:08-14-38.jpg,false,188.64116267506483
2PUjoFX4ttMnl1jCy88EaqkPOkU-IMG20230508105551.jpg,false,162.34364452853734
2PYPmo5M8eOtq8bA6ah0G5V2lU3-IMG_20230509_181909.jpg,false,81.33767016362721
2Pas5RX2nTyjuzBeDYK9PwWEo2H-IMG20230510151109.jpg,false,1355.721307966223
2PXqTRdfKIQUsye2L0z4cWo0VWt-IMG_20230509_132756.jpg,false,1982.535137499992
2PaU8fDWm7qYK6QX1Rhaos5iNbz-SJ DIRGANTARA JOGJA 9 MEI 23_page-0003.jpg,false,713.0228156871327
2PaodkYxbKbJ0tWo5b8SsGLBE2W-WhatsApp Image 2023-05-09 at 19.06.42.jpeg,false,974.6673094297955
2PaodfMJkAGJLpUiHJqF9cpx1cR-WhatsApp Image 2023-05-09 at 19.06.42 (2).jpeg,false,222.19507121858638
2PanRMjVLwOgb07fF7rWmKApItG-WhatsApp Image 2023-05-09 at 19.06.40 (3).jpeg,false,228.342253225656
2PaniL1lTekobanr3YpuWLAlPCn-WhatsApp Image 2023-05-09 at 19.06.41.jpeg,false,495.94412375628986
2Paol7QAcOnvcOrc4B8rFeB2YOZ-WhatsApp Image 2023-05-09 at 19.06.40 (3).jpeg,false,228.342253225656
2PaoSh0WFyk9qCMOUPboW2GDBCv-WhatsApp Image 2023-05-09 at 19.06.42 (2).jpeg,false,222.19507121858638
2PanRLIHgeJNhz438j0likduRPL-WhatsApp Image 2023-05-09 at 19.06.41 (1).jpeg,false,755.1004226873907
2PaYkir6MtRqAbznfTbzE7c5IFG-285.pdf,false,4649.365089123536
2PamuEDJxmsJqJUeUpPfIVQ50H5-WhatsApp Image 2023-05-09 at 19.06.43.jpeg,false,142.60823098607457
2PdKwjau0r69bVFxtU0pxjc0mYF-10 mei 2023_page-0009.jpg,false,694.0951289631591
2Paol91sCFGALFQTKXt5Twy0BUK-WhatsApp Image 2023-05-09 at 19.06.41 (1).jpeg,false,755.1004226873907
2PaoGvVtfL9cYagrNLCyt4fyo1r-WhatsApp Image 2023-05-09 at 19.06.42.jpeg,false,974.6673094297955
2PamuJjDpDYXWWqysuucz5xuHQr-WhatsApp Image 2023-05-09 at 19.06.40 (3).jpeg,false,228.342253225656
2Paol50rGqSWvbtBMYeLpKFmove-WhatsApp Image 2023-05-09 at 19.06.43.jpeg,false,142.60823098607457
2Paol96OocUy9WmNWG95kBpsVIK-WhatsApp Image 2023-05-09 at 19.06.42 (2).jpeg,false,222.19507121858638
2PaniLWOLOeHN4RWuJNzWCtUUV5-WhatsApp Image 2023-05-09 at 19.06.42.jpeg,false,974.6673094297955
2PaniLQW8lxacK3e691gQKJWGgp-WhatsApp Image 2023-05-09 at 19.06.40 (3).jpeg,false,228.342253225656
2PdKHXlPpu4lIzZkQeKvjjy2IaU-10 mei 2023_page-0015.jpg,false,731.4317649157284
2PaZJfAYtFx1QdoPRp96GkYT3mj-IMG_20230510_123727.jpg,false,48.03155700342484
2PaZMTw9D6XPh8T78fnKkYi3CSU-Driver-2023-05-10:12-38-11.jpg,false,379.41789268706594
2PawntNZbidw8c6f7Qj9RB1v0dW-IMG_20230510_154829.jpg,false,2286.570404112222
2Pd3svSvcNgDGQoQWKG4Rz063na-WhatsApp Image 2023-05-11 at 09.00.08.jpeg,false,555.9170716973844
2Pb741JixtkPiWrAwrLEqJofIn2-IMG20230510171132.jpg,false,1834.4186498263887
2PYL98GHoLp4bkQmsLFaBXdkQbT-20230509_174036.jpg,false,869.4054215880165
2PanRHCrhYgwLlaH47z7C0MCXbK-WhatsApp Image 2023-05-09 at 19.06.43.jpeg,false,142.60823098607457
2PYZUJaZrKV2SVE7gH6T5lmyP4G-20230509_193823.jpg,false,1068.7520792536823
2PUmnrLIHwx2hhml73QFKqnE8Go-IMG20230508112838.jpg,false,110.97986718117802
2PdKQFk9rJRMBkeeEHQTJPZtWd1-10 mei 2023_page-0011.jpg,false,783.2947501384864
2PYZ8fcLK4kt7Pc044VeZXfRYUz-20230509_193548.jpg,false,205.311837221113
2PXw5dXoVlaPbkdtaEnFAXNj6nm-Driver-2023-05-09:14-15-19.jpg,false,55.88634948339844
2PdLBr3hMLDFGtVbQd2BuFzU9b8-10 mei 2023_page-0008.jpg,false,670.3239944132205
2PYOftfCDK9wLIhwU1GXiKPXuSa-IMG20230509180817.jpg,false,1129.6801936667437
2PannyZnx88wXuzjvJjhWxtgqNA-IMG20230510110225.jpg,false,818.6345240087019
2PXxFRliCJnR7pOE7m0kL8IOKwo-IMG-20230509-WA0045.jpg,false,756.1157140389357
2PYI4eMR0l3bDlaGGVY7gYEtQZw-IMG_20230509_171408.jpg,false,1955.6613120775003
2PYQKEGg8BxBMTfLfSJgMuJYVnd-IMG_20230509_182416.jpg,false,119.68943531633546
2Pa3KBwqr3eF2Ezh5stEX0ij7Vo-Driver-2023-05-10:08-14-48.jpg,false,108.42696087985
2PdNs4EfFTneyKFlvUJApbtu51D-WhatsApp Image 2023-05-11 at 11.58.31.jpeg,true,17.309047844578995
2PXtqpLUfFOlmFeRGxCfDWPZf4j-IMG_20230509_135419.jpg,false,1759.6153213259026
2Pb3knNDaDBBbVPwNlokeU8hja4-20230510_164659.jpg,false,1775.673772441905
2PY6Qb15mQxbH7SjbNG0S8rKBlh-IMG_20230509_153810.jpg,false,2461.302556245463
2PY6Xho6LnFXcZN3SyprRUpDahV-IMG_20230509_153910.jpg,false,1623.9554799244136
2PXyrTAldtQtutahQ0RZ6b1b1s5-IMG_20230509_143325.jpg,false,2230.056475579128
2PY1q0rezcGhXDuqRYND58Rd4mc-IMG_20230509_150133.jpg,false,2452.856114698488
2PanO4GvaB3XB8lnl7dAYN4byNX-IMG20230510110225.jpg,false,818.6403552587021
2PXu8l7kbUw27mgMVDnkmjGhxx3-IMG_20230509_135858.jpg,false,1499.701712743919
2PbNJ8sQZ5Zs5MVnpINpmjh9mwV-IMG20230510173313.jpg,false,367.4121684290297
2PY1bkaxy49gGHuszu1s4Vqi2S5-IMG20230509145822.jpg,false,3230.488261599522
2Pd41HkHuHJK32HmyK0wB93MRhP-WhatsApp Image 2023-05-11 at 09.02.18.jpeg,false,260.87268778011764
2Pau2Gft6KsGJPU1hEGg4KylJqV-IMG_20230510_152651.jpg,false,963.0649958073766
2PYPMdCBMo0Z7M4TsWKY3oEkVDm-IMG_20230509_181205.jpg,false,139.62916016328796
2PYMVxXG6DNuEUPPWkDltQoXZMn-IMG_20230509_175124.jpg,false,1263.0739451266975
2Pamu7f5qnMDpQqkAXhOKru6yJI-WhatsApp Image 2023-05-09 at 19.06.42 (2).jpeg,false,222.19507121858638
2PYI9Zgtug79kwkXs5YPoaglY6U-IMG_20230509_171408.jpg,false,1955.6613120775003
2PanRLogCg6VX3I1FYUJifZW29M-WhatsApp Image 2023-05-09 at 19.06.42.jpeg,false,974.6673094297955
2PYFx2qlkSWLxVGkTnxoSEOzOhZ-WhatsApp Image 2023-05-09 at 16.53.30 (1).jpeg,false,612.767834681445
2PaoddMs0j6QxUNIacNC2SJvY57-WhatsApp Image 2023-05-09 at 19.06.43.jpeg,false,142.60823098607457
2PaoGocQb5NbAApZFl5eIdCrwkr-WhatsApp Image 2023-05-09 at 19.06.41 (1).jpeg,false,755.1004226873907
2PXvprmVYXDCrsJzgNa7AR8qihw-Driver-2023-05-09:14-13-19.jpg,false,51.766340656873915
2PYPubVECr8rwG1uC0iHQ3HEr4B-20230509_181851.jpg,false,1248.5324004454947
2PaRFtOLuoeBJcM2kejsjptEcF4-Driver-2023-05-10:11-31-28.jpg,false,454.2908678220961
2Pav8nNSePls0EMLB9DwUQebjTC-IMG20230510153408.jpg,false,1448.0350286617663
2PaoGlk1QRCmx1QEnIgYYlmTiri-WhatsApp Image 2023-05-09 at 19.06.43.jpeg,false,142.60823098607457
2PXujdN3g8oNmmPVYH1LM2x0zSC-IMG-20230509-WA0040.jpg,false,1304.1947615996003
2PamuDFlfmJ2ODT6OKLiJ4qxbAZ-WhatsApp Image 2023-05-09 at 19.06.42.jpeg,false,974.6673094297955
2PY6iT9yV1fFc0LhylQp9Mk2rDa-IMG20230509153954.jpg,false,2279.9207464010406
2PaniAzPIt1llXrUz5DPhrRoE4X-WhatsApp Image 2023-05-09 at 19.06.43.jpeg,false,142.60823098607457
2PdChtOBw9Kk6RxwFRhjfeouB8P-Driver-2023-05-11:11-00-41.jpg,false,1361.843171396818
2PagnNedMtgT2tMbxPweDRswj6K-WhatsApp Image 2023-05-10 at 13.21.16 (1).jpeg,false,531.3784805968112
2PagnS96xn2bpPozH8YIUig5U9u-WhatsApp Image 2023-05-10 at 13.21.16.jpeg,false,603.0874197421307
2PY1t3x9QpQ870FygX7PgKKaDKD-Driver-2023-05-09:15-03-22.jpg,false,857.0546946819204
2Pah1pF34p2UcKvOuf09XuiqBCy-WhatsApp Image 2023-05-10 at 13.21.16 (1).jpeg,false,531.3784805968112
2PahA3a8Ikt5TMEXfJTGAmY9rb8-WhatsApp Image 2023-05-10 at 13.21.17 (2).jpeg,false,929.6810984993228
2Pah1rpGHZTLRbLUaAecCjzaQJz-WhatsApp Image 2023-05-10 at 13.21.16.jpeg,false,603.0874197421307
2PahA9ykUMS2GGhqvu1p160yvMj-WhatsApp Image 2023-05-10 at 13.21.16 (1).jpeg,false,531.3784805968112
2PahA9YSlWyC00ctVlmwRQiQGlP-WhatsApp Image 2023-05-10 at 13.21.16.jpeg,false,603.0874197421307
2PahpA5DoA38d0bORg0IVNdpak9-WhatsApp Image 2023-05-10 at 13.21.16.jpeg,false,603.0874197421307
2Pahp5oMTk43hiNwT9I6WRgYY2R-WhatsApp Image 2023-05-10 at 13.21.16 (1).jpeg,false,531.3784805968112
2PUjlK2gaU3KwS8Puanbt3E9h7g-IMG20230508105554.jpg,false,101.9738814416276
2PagnNXkojKUSRXj4S0nvrfxPyA-WhatsApp Image 2023-05-10 at 13.21.17 (1).jpeg,false,747.6472677774506
2PahA6QVnEswTpiFiy3pXS2ebpa-WhatsApp Image 2023-05-10 at 13.21.17 (1).jpeg,false,747.6472677774506
2PagnIqXnWHyrBDgsCDw1mGAN4U-WhatsApp Image 2023-05-10 at 13.21.17 (2).jpeg,false,929.6810984993228
2PUmnrQXVyGfMG4bSNVo3Tew5YV-IMG20230508112754.jpg,false,1063.685058044282
2Pah1qCkigpX4fi5ydowuSHiBwF-WhatsApp Image 2023-05-10 at 13.21.17 (1).jpeg,false,747.6472677774506
2PYKZCT8jckUUFuHF4e9pMs73tH-IMG_20230509_173447.jpg,false,2247.3873718470663
2Pb3qTuLudPwf1Jh2me8y363I3g-Driver-2023-05-10:16-45-27.jpg,false,783.2175507090104
2Pau6bwxIQf4FQEpvqY1d2DD3P5-IMG20230510152237.jpg,false,510.49100281558594
2PaY2XdoeP7AGVCGYe4xfAGNzZV-056953.pdf,false,1740.333262282211
2PamuD269cdKip2qOY0Lkm1kMt7-WhatsApp Image 2023-05-09 at 19.06.41 (1).jpeg,false,755.1004226873907
2PaT9WXIjYqkf7hnTIBR7KhlqHc-056646.pdf,false,2014.2915965487248
2Pahp4KXjCKgn43emHKgFmK5iWM-WhatsApp Image 2023-05-10 at 13.21.17 (1).jpeg,false,747.6472677774506
2PaTTDotVFvttN7zirJ1JCoxZY7-056643.pdf,false,1934.9888722165254
2PaTJxD9Ga6K6RzBBIb0JfVu7oc-056952.pdf,false,1651.4745731337625
2PaXPXWbMdlg6Llw8UGdgxW2oU0-056648.pdf,false,2036.8428956712166
2PaXYDGn5cZHpUtWYOZbtQAmlnr-056647.pdf,false,1987.723602483258
2PXytkqZryVBmosl1MWykNzuQ3w-IMG20230509143709.jpg,false,1424.260508273919
2PYLGl8EfnZ8bfCVZXGHjq1Bkbg-IMG_20230509_174127~2.jpg,false,2519.79299683935
2PaToj1j3uwlMmPYklUWI6FAagt-056649.pdf,false,1943.2705884410618
2PXwlAhHuwba4l8oLRrw18c0Kpm-20230509_141949.jpg,false,1749.722626074685
2PXqVPCKHXNAnmwyvdjqFhMQuFl-IMG_20230509_132817.jpg,false,3353.9969684472203
2PXvsqmWCHl2vMjTghszudO8aN8-Driver-2023-05-09:14-13-47.jpg,false,103.11459962227623
2PYKQrV3qMnyQgHHKZSkBET5H41-IMG_20230509_173447.jpg,false,2247.3873718470663
2PakPdLs5aq80wvwVHLyoViDrjX-IMG_20230510_140345.jpg,false,1712.1062639219447
2Pau7AnWWLeohMM71PXwZMt6kQ9-IMG20230510152247.jpg,false,326.75996557204434
2PaYhCUVvgY29DWT7tRMkQ4235w-IMG_20230510_123028.jpg,false,1492.6666566397203
2Paz1pXrk11M7WgPPD4Z5K8Gljz-IMG20230510160413.jpg,false,823.974324822667
2Pb42Y0XYXGdTTgXLqwhibNgeod-IMG_20230510_164700.jpg,false,2677.198648761042
2PawwfKEhViisCFv0HrDCGs8U9B-IMG_20230510_154937.jpg,false,2628.0082636256006
2PYJaaYevqDnJdzVHdfVmIqEobr-278.pdf,false,5024.17940477854
2PY7CB5u5oaQTLzNL32rzfKRG8c-20230509_154542.jpg,false,1613.8592164516579
2PYZvpJPQc8go9jEaDC7bs68HzN-20230509_194117.jpg,false,1391.2952769616645
2PaeCDxFhBpjNAIilWz00NFIae6-IMG_20230510_131619.jpg,false,239.70153584859375
2PYT70EBlUlhLgOYMTOsyHdqfNQ-20230509_184604.jpg,false,1379.0807607748889
2PatHa6zra8YUY1GmzZy4JRicqi-IMG20230510151953.jpg,false,786.3892322062107
2PazqO7JWGOx9X4w3Kf9XzzjbHq-IMG20230510161402.jpg,false,1051.8352701466772
2PaY8cgOZ7uJ5r0zVsl7LFJGTf8-20230510_122716.jpg,false,1758.736669262715
2PcmVpPT64t1qICIPwi1yX663sJ-IMG-20230510-WA0001.jpg,true,16.951044391384553
2PaufDaPQbDxQ222LlGFTbeWfyR-IMG20230510152731.jpg,false,1879.6201869982642
2Pb169pO21HVY2HFd2tGy7qlHKr-IMG_20230510_162246.jpg,false,1402.6684383081592
2Pan7hq6Bfzp7sL1xwByK6NiEnV-IMG20230510142620.jpg,false,2424.3921662846983
2PXrsRjZhcOIIcTLiSRm8RbytLp-IMG20230509133925.jpg,false,2508.7748528427737
2PXxBNSmpxTqTcGb5i7IzHyQ8Nr-IMG-20230509-WA0045.jpg,false,756.1157140389357
2PXz21pT5aCADd1htbUEk0M0qBb-IMG_20230509_143427.jpg,false,1633.4938287454474
2Pam4wQ9CtQHtEqCAAyrlARIHln-20230510_142044.jpg,false,1718.5715644994982
2PXwgGV1nNOYLl1XaDmsLhVfZIy-20230509_141949.jpg,false,1749.722626074685
2PaYWWIgd5AkEPFQiFvwjMwQV06-286.pdf,false,4748.484692309228
2PaYIKAZ1ydCRW5qn8G1T62YIFl-286.pdf,false,4748.484692309228
2PaoSeO2oB36oyKkFoePiUdPfll-WhatsApp Image 2023-05-09 at 19.06.40 (2).jpeg,false,1141.8030831719404
2PXx2kisckaTco3mnueJdokzqWQ-IMG20230509142030.jpg,false,2502.3785559816397
2PY7GMCpMiMf3nzEuoGODMIHHTQ-20230509_154542.jpg,false,1613.8592164516579
2PakHdM4Hy5fbKVqvKTm68OLsQs-IMG20230510140502.jpg,false,2551.3785253415344
2PYUx4JDXq0pwatKkIDNn3VHz3K-279.pdf,false,5277.847677598356
2PbCrAzMjV4NHjrDBKnb1pX697h-20230510_180155.jpg,false,180.72946401396243
2PXzAOJrVb8wUNdoY8wRxBzEF5J-IMG_20230509_143427.jpg,false,1633.4938287454474
2Pb3Wqd05OepDmswPVwZq7Ug03O-IMG20230510164352.jpg,false,2030.5903671407812
2PXyafx7PUQQC2MzvSZtxBKlROu-IMG20230509143426.jpg,false,2983.5649549968944
2PawYow63yQ5OhwahBrynsoek84-IMG20230510154535.jpg,false,2552.958646802452
2PawHXC6HOCX7FyMKtzGmfL5C9d-20230510_154524.jpg,false,1272.3551191721986
2PagR0ENHQhI1LnQ8WJGGJhtBcc-20230510_133517.jpg,false,2335.6022032562328
2PXtgkeg1djCO2oIbe8IffKpQYA-IMG20230509135333.jpg,false,3667.2605534494696
2PYgjx7KH59J8oiCT9ntlQSvJJ4-282.pdf,false,5819.165540230344
2PXzhh84jfanzsIoAv0wcFc6DDe-20230509_144342.jpg,false,1756.3504685885287
2PXrvNPAhdtn5uBRmC7NJwTEeis-IMG20230509133920.jpg,false,2178.639200241969
2PaZTK9GZW0B6y42AITl0SZtxmR-056642.pdf,false,2079.573596061603
2PY6okxtjmsRJqqZNAIPYmDvx2u-IMG20230509153954.jpg,false,2279.9207464010406
2PaheGRgZH0KoQdxDHIoh4Gq3eY-20230510_134516.jpg,false,107.66910603222223
2PaVWdi5eaD8AdUThkbEsCsDxfU-SJ DIRGANTARA JOGJA 9 MEI 23_page-0008.jpg,false,705.0151178124455
2PYgWyK3QIQ2EicNVch5TjUc081-281.pdf,false,5072.394203477116
2PYUfh5mgDlqLyC4QeDwyWROv5u-283.pdf,false,5714.151723587296
2PY1TFNsvLHBdhFIjG63kSMQJgY-IMG20230509145822.jpg,false,3230.488261599522
2PYgGHZUHL8ejod9scQcar84aVa-275.pdf,false,5416.677522505439
2PY7W1AOWsI8G2eTFK1N6ptudLm-IMG20230509154539.jpg,false,2601.808473119948
2PY1kRczIaQ7bSVX5XsCYPqAYvz-20230509_150019.jpg,false,1938.1917333224826
2PYJFfzOaFZeOstW8P4NrM9Qfg1-280.pdf,false,5230.984422842771
2PYKmDIWRws6U9k58ySf7ruHBbG-274.pdf,false,5350.650587836084
2PXrqHMD045uNwgfVZiMj3pyXgI-IMG_20230509_134021.jpg,false,3336.8486277131774
2PatGsrxQVrl3ZtPsxo9n2Vfb7N-20230510_152032.jpg,false,372.4734454124121
2PYM0o2mEav5P03Ucu0mqv2Y4tZ-273.pdf,false,5361.651849338309
2Pa3BBhoJrqsBeNqBkC54nmvFlD-Driver-2023-05-10:08-13-34.jpg,false,205.97634773318984
2PYUTiD7dnl4Cy6HSpp6yuM8u4Q-276.pdf,false,5088.139851094831
2PYThB3EaedVDIpMaj79KbqPm5A-20230509_184951.jpg,false,1465.1754488116494
2Pah1hhdYG36Uh4Hl5huC6tQn40-WhatsApp Image 2023-05-10 at 13.21.17 (2).jpeg,false,929.6810984993228
2Pahp67IMhZ4MXlacwXZG2oCz5T-WhatsApp Image 2023-05-10 at 13.21.17 (2).jpeg,false,929.6810984993228
2PYMMtJDAOJCrQsrzCaX86XqeZZ-272.pdf,false,5605.540461885467
2PXzddNr8MXkKOFKEclru1TlGK8-20230509_144342.jpg,false,1756.3504685885287
2PYMCEnoJ3qNUQWMQ1I8uEDelrG-271.pdf,false,5487.076213098066
2PaVoYg577Ysp3pn1h9SGaLv7q7-SJ DIRGANTARA JOGJA 9 MEI 23_page-0008 (1).jpg,false,705.0151178124455
2PXsKFMG2vOrgXz1ZbTiLdPm2qm-IMG20230509134234.jpg,false,3710.025130729165
2PaZ9guE3b48EsNPKzezpWAORqx-SJ DIRGANTARA JOGJA 9 MEI 23_page-0005.jpg,false,724.3694417064482
2PYUE1aCqbPlxWk1CqOJyyjZt8i-20230509_185416.jpg,false,1223.756901943624
2PYJY1y9AQTim88dsYhLzX03Rzp-20230509_172804.jpg,false,1368.9366079174467
2PaYYc0U04S3qBQiJ0T2UuQ38lV-20230510_123016.jpg,false,1547.6749894209609
2PaZ0ue526J2l8KEe41LSN02AnS-SJ DIRGANTARA JOGJA 9 MEI 23_page-0007.jpg,false,709.7001787555282
2PY8Qthw5CMe7lgvqKrhuLlphvj-Screenshot_20230509-155543_WhatsApp.jpg,false,2273.5115462369627
2Pd71BgRwA59LJWRlwDFMw5D73r-IMG_20230511_101348.jpg,false,786.8482244717786
2Pd70iUrBP9sYpermxUD5YdLGhX-IMG_20230511_101409.jpg,false,1121.0794640373613
2PXwbRowPVstFLpx5iM5X4dsNu8-IMG20230509141758.jpg,false,2601.1671411478824
2PdJlo5F3eXXSlO8JyQsAd1JXCH-10 mei 2023_page-0013.jpg,false,760.6706928101842
2PXyRMfndIcP5zquNnfkX8VaZon-20230509_143335.jpg,false,2024.9182431842316
2PY22QsX6O463nSaRy62bOMqZof-Driver-2023-05-09:15-04-16.jpg,false,746.0917832149999
2PaW5GL1SnWtQLef3TwqG4ewhux-SJ DIRGANTARA JOGJA 9 MEI 23_page-0009.jpg,false,684.4620917234469
2PYSZI2cNapZsvGqY6BALGBxA0x-20230509_184136.jpg,false,1027.4901777330722
2PaXF1VtMydLENCmt4Zu20HCGbt-SJ DIRGANTARA JOGJA 9 MEI 23_page-0012.jpg,false,714.0388545817666
2Pb1OJOHWg2GJmGpylWiOFm3JqB-IMG20230510162736.jpg,false,2223.4968034452127
2PavbnppyX0kHRBJYnvl4UHRZHQ-IMG20230510153914.jpg,false,2654.352982811002
2PXwfxHeVQNDR9QjB3dp313yqFM-20230509_141941.jpg,false,2149.54437832065
2PXwFH03GCMk8FlytQjOK4OH5Y0-Driver-2023-05-09:14-16-41.jpg,false,160.1654262434242
2PdLjXhCw54Sf9dcFaWMJQFDuak-10 mei 2023_page-0002.jpg,false,767.1326655399832
2PYI2dGUa8LSonqmXHqUxKQ2Dux-20230509_171451.jpg,false,1419.0398365368033
2PdSd58njUnTIf3XdPfUcrNQRdI-IMG_20230511_105040.jpg,false,744.2648650878839
2PWx33XHOVEp2H7AW4JTBkc7R0H-WhatsApp Image 2023-05-08 at 14.58.54.jpeg,false,190.1918826515571
2Padew0JjRJTbKnRLLbujLxKjTK-SJ DIRGANTARA JOGJA 9 MEI 23_page-0014.jpg,false,707.2534374751007
2PY1f1h1aiT8Y07hgagi9TYT48x-20230509_150019.jpg,false,1938.1917333224826
2Pajhbj5ZAr8JXTbjtWLdr5QNJH-IMG_20230510_140052.jpg,false,1380.6432268112944
2PXtnUDQS46wvP10BXll1B6lqhJ-IMG20230509135333.jpg,false,3667.2605534494696
2PdQycFRlCRdAAmPm5hRiSc0D31-SJ PBI DYA BETON TGL 10.05.2023_page-0005.jpg,false,2488.6840272033824
2PY1IzACW9tcs65zcps7i3Q7DLe-20230509_145734.jpg,false,2179.5459382240874
2PaWdEheaFKLe6HjoM8Jjz4epb9-SJ DIRGANTARA JOGJA 9 MEI 23_page-0004.jpg,false,739.4463120477656
2PYIA7xQBPnMxchEGjhNPXnbn6b-IMG20230509171449.jpg,false,2265.3586597476888
2PXwkmRa6suRe8mA8uy6ITo6KvA-20230509_141941.jpg,false,2149.54437832065
2PXxcUcqnAQ7UoYFsubiG9RfC0D-20230509_142642.jpg,false,2387.558641638428
2PXyfjZ1FgoXRXnO3fkfpPWmZG9-IMG20230509143426.jpg,false,2983.5649549968944
2PdLcNXt0jLGd4dRaNUS7poS8Wv-10 mei 2023_page-0005.jpg,false,761.5574897432675
2PaV7QpEV5WGPN7tW1EPGrtIkJv-SJ DIRGANTARA JOGJA 9 MEI 23_page-0013 (1).jpg,false,696.3460288883889
2PYCEs7RcWOpqPK8D9UK1oSq6mH-WhatsApp Image 2023-05-09 at 15.50.41.jpeg,false,135.26647416207126
2PYK6P3qZyRQN4nOEcmpoQxPYuD-20230509_173210.jpg,false,1154.9988913711418
2PdRREX3QnUEJrNQ11zldHa4kCS-SJ PBI DYA BETON TGL 10.05.2023_page-0006.jpg,false,2581.869360352908
2PdSh0avJbgD296KmX1jjMDqxdO-SJ PBI DYA BETON TGL 10.05.2023_page-0002.jpg,false,2571.704711883099
2PaZtktgyeGogjVIsSzmq3I2zDs-SJ DIRGANTARA JOGJA 9 MEI 23_page-0001.jpg,false,692.1412256243495
2PaWTTBrHSjaJjzw9sx6wV6jjH8-SJ DIRGANTARA JOGJA 9 MEI 23_page-0015.jpg,false,672.9561682340101
2PYIFlixQxRAjVwRzJXDkzLsPId-IMG20230509171449.jpg,false,2265.3586597476888
2PaZIvLp3o84FSn97ToWNMkKBQV-SJ DIRGANTARA JOGJA 9 MEI 23_page-0006.jpg,false,711.1000064734694
2PdMDNrxJCpQESKpfgCss58Ep8S-10 mei 2023_page-0006.jpg,false,721.7393041445983
2PaZiSoxwfFfLXMYhXuGg5xMe6H-SJ DIRGANTARA JOGJA 9 MEI 23_page-0010 (1).jpg,false,753.8461667882289
2PXxFEUadDDfVdPv13hENyWXL7j-IMG20230509142030.jpg,false,2502.3785559816397
2PdKp8W9jmsfgfVzWYrvBMmdIFQ-10 mei 2023_page-0003.jpg,false,764.0750281877622
2PdR75w4ZtVDcwsd7BmDgXvAH53-SJ PBI DYA BETON TGL 10.05.2023_page-0003.jpg,false,2603.4544426063776
2PdSoIveApDY7RffHaCBB0PF72N-SJ PBI DYA BETON TGL 10.05.2023_page-0004 (1).jpg,false,2741.124778972521
2PdLw3OT6ymGuPxvlKjqnLuaiaW-10 mei 2023_page-0004.jpg,false,731.9031204853118
2PdJtyOAMVMqniqTqG3dqLkitF2-10 mei 2023_page-0014.jpg,false,779.4500718342557
